3.078671662584395,0,0
3.5215534605385264,32,0
5.069464256056651,30,0
3.056148897822169,7,0
4.077315841048921,9,0
5.045722204229153,3,0
4.526680175937229,6,0
2.52033619138365,1,0
3.5292223742954283,17,0
2.538632975712764,21,0
3.0831749373619237,20,0
3.0852503698472815,2,0
3.533759824742052,5,0
3.078525482953219,18,0
3.5402047697219636,4,0
2.505055314709883,19,0
2.5200175533301405,8,0
4.050120244507318,16,0
4.062477860203504,11,0
4.052432431849441,12,0
4.065360966051238,34,0
3.5189205466318594,10,0
4.010572862561887,33,0
4.012914665730337,14,0
3.5979710230922457,13,0
4.076399011786318,15,0
3.5569375970840547,35,0
3.0446058367786852,22,0
3.5816147555913735,27,0
3.526779539676458,23,0
3.022298944877362,25,0
3.062899072355385,26,0
3.5361205837868703,24,0
4.0235018539745875,29,0
5.0954865065538835,31,0
3.5950725727876445,28,0
2.5703053670543934,36,0
3.051292711406812,39,0
4.037752630559384,37,0
4.042712744049086,38,0
4.045089128333601,0,1
4.099007866996074,32,1
4.593817306685845,30,1
2.578046484049626,7,1
3.0846691756037683,9,1
4.060599461825966,3,1
4.028563245891083,6,1
4.515967865212327,1,1
4.0597462175008925,17,1
3.003664982974194,21,1
2.554154398203711,20,1
3.5744964209946017,2,1
4.068506654449269,5,1
3.541633330124868,18,1
4.006226013266545,4,1
2.572352089214827,19,1
3.588716964114688,8,1
4.500878629973558,16,1
3.5263861319179655,11,1
3.599972179818556,12,1
4.544869448100183,34,1
3.523910151152363,10,1
4.064685270767538,33,1
4.035486818834053,14,1
4.048164753376836,13,1
3.0123634810138116,15,1
3.066735670417882,35,1
4.038815567459414,22,1
3.0295192203833627,27,1
3.0910649475965197,23,1
2.562699823931868,25,1
4.06455346822353,26,1
2.559301353862193,24,1
3.5768212630474565,29,1
4.08035762167299,31,1
3.011827768085848,28,1
2.5369057354693476,36,1
4.042244870633816,39,1
2.529831179930616,37,1
2.5705451997365767,38,1
5.025937975865998,0,2
4.066036402309676,32,2
4.556162505962761,30,2
4.050817682606808,7,2
5.003310529147546,9,2
5.060590352832511,3,2
4.57180886830205,6,2
4.52967943208717,1,2
4.51748819749511,17,2
3.0135105115619374,21,2
4.587861980950276,20,2
4.015742179193821,2,2
5.016163958317305,5,2
4.598558391182446,18,2
5.005660528166787,4,2
3.575291167029994,19,2
3.0272667023423847,8,2
5.0877258053426,16,2
5.057404656282759,11,2
5.0425221609553805,12,2
4.577906105610659,34,2
4.054076527570071,10,2
5.045158533777703,33,2
5.027208139452493,14,2
4.505645386734776,13,2
3.563095327822719,15,2
4.0168145202228995,35,2
3.0697799681459457,22,2
5.018476559964368,27,2
5.004421677470017,23,2
3.0907478966246718,25,2
4.512637781906658,26,2
4.0308544141382345,24,2
4.593551124130385,29,2
4.016902968562112,31,2
3.5269015628238263,28,2
3.5273945745748247,36,2
4.595416239125911,39,2
4.556671738630945,37,2
4.559387692894295,38,2
3.5765777681765534,0,3
4.060038761575979,32,3
5.071457313844311,30,3
3.5027621359829086,7,3
4.50607565695606,9,3
4.583129607666026,3,3
5.011536668629454,6,3
3.5564548844324273,1,3
3.5957198327078728,17,3
3.527319639606789,21,3
4.017623767151014,20,3
5.052699437882314,2,3
3.591641678868326,5,3
4.061101537778374,18,3
5.018956244860583,4,3
4.0997336816703935,19,3
3.5853605102813315,8,3
4.018836795369165,16,3
5.0470547933001875,11,3
5.098402637450111,12,3
5.098519192688715,34,3
4.53813958727046,10,3
4.045109631199587,33,3
4.030127920639299,14,3
4.573915451020127,13,3
4.054825174029389,15,3
4.037591147940474,35,3
4.018002697315119,22,3
4.504209402636131,27,3
4.5310094728352,23,3
3.070381628333252,25,3
5.066844223636559,26,3
3.5348179130736757,24,3
4.52099726726079,29,3
4.580736638878973,31,3
3.572258871926559,28,3
4.578991265287656,36,3
4.518242064416358,39,3
4.540557240780646,37,3
4.562890898359943,38,3
3.085177207690406,0,4
4.020352026704373,32,4
4.024701929303095,30,4
4.008943913759129,7,4
2.5464952839661805,9,4
4.0341418061770575,3,4
4.595571953285886,6,4
3.0962374097835252,1,4
2.5675302414692287,17,4
3.0311446520825642,21,4
3.0004836022698655,20,4
3.0278325352377973,2,4
3.5432403029956334,5,4
4.518073635924604,18,4
3.561709171194201,4,4
3.0985185581926196,19,4
3.0709245537747627,8,4
4.018106947196725,16,4
3.0769173405881936,11,4
3.080686218069197,12,4
3.5544392690192828,34,4
3.0393793061329495,10,4
3.0431660235926663,33,4
3.0324817159741118,14,4
2.0728758750222895,13,4
3.5534961935316067,15,4
3.5515202857512804,35,4
3.00166707358036,22,4
4.006738331537765,27,4
4.593430526603492,23,4
3.0875184236521322,25,4
3.5639219767137793,26,4
3.535961337300193,24,4
5.039001377171368,29,4
5.008357153815001,31,4
4.004335278505507,28,4
2.5193671437883154,36,4
3.5062813573921967,39,4
3.5015855482941394,37,4
3.500564957453018,38,4
3.533650647072505,0,5
5.07182164923454,32,5
4.029598151082985,30,5
3.5322443314927687,7,5
4.542226872606818,9,5
4.580424541186112,3,5
3.581455038237646,6,5
4.083021957328492,1,5
3.061354928249655,17,5
3.067280830648368,21,5
3.0234968858757463,20,5
3.059303329862221,2,5
4.057305346147247,5,5
3.015077198776459,18,5
4.031833464601555,4,5
3.5953974979890146,19,5
3.5268737394825616,8,5
3.5088851616504053,16,5
4.006335787107143,11,5
4.063726252938391,12,5
3.5760122484750996,34,5
3.0527696743189785,10,5
4.072382248574847,33,5
3.583112832689771,14,5
3.533578634505369,13,5
3.0706744465451123,15,5
2.593608834735795,35,5
3.0859535153140096,22,5
3.5500127293229573,27,5
4.040962806278522,23,5
2.5779361978942212,25,5
2.5663920435185466,26,5
3.5575624140661404,24,5
3.5278436395180366,29,5
4.033194833440066,31,5
4.039405398572511,28,5
3.5588018612724146,36,5
3.5554001764273577,39,5
3.516610490958095,37,5
4.007445487924385,38,5
5.099162692705677,0,6
5.08466313103095,32,6
5.077100217378559,30,6
5.027749604115707,7,6
4.590063548547538,9,6
5.084252204192681,3,6
5.027264828920773,6,6
5.0985552180829545,1,6
3.5363735016422795,17,6
3.5944967818262468,21,6
4.0533768142689235,20,6
4.548356225191863,2,6
5.015950229281293,5,6
4.508118581959161,18,6
5.0161483191178515,4,6
3.512552882982172,19,6
4.041332448634914,8,6
4.5006098832143815,16,6
5.098977672146572,11,6
4.074461970431657,12,6
5.011307904285781,34,6
4.529146150591156,10,6
5.060017917993068,33,6
4.524049167000573,14,6
5.086546711841088,13,6
4.085975294375396,15,6
4.040038170170634,35,6
4.096655857511853,22,6
5.035021822630502,27,6
4.561881382135415,23,6
3.0227781766047093,25,6
4.509337140316188,26,6
4.547092278524827,24,6
5.049761045042057,29,6
5.009415176887855,31,6
5.052126167838989,28,6
4.033009059554472,36,6
4.086062663149362,39,6
4.087906164245371,37,6
4.027661468161403,38,6
4.022082414974081,0,7
5.082294983890378,32,7
5.01499255917945,30,7
5.002734183772363,7,7
4.013445319469663,9,7
4.042067730214123,3,7
5.079677546175237,6,7
5.090956964388819,1,7
4.058405478448826,17,7
4.061240193241308,21,7
4.041910854812086,20,7
3.073936900602039,2,7
4.002457331186218,5,7
4.008360957344605,18,7
4.059198122647308,4,7
2.055078187278862,19,7
3.09067514160858,8,7
4.039683866770874,16,7
5.013650123128591,11,7
5.05003429950442,12,7
4.577407104101751,34,7
5.0273520932906886,10,7
5.008875971598468,33,7
5.027465812171122,14,7
5.064757203915861,13,7
4.546037168386434,15,7
5.010925401288937,35,7
4.094659980637863,22,7
4.0857461306071645,27,7
5.065263756156755,23,7
4.048977208535287,25,7
5.011912485790058,26,7
3.0801874552988315,24,7
5.089607990093924,29,7
4.038002765588306,31,7
3.0955837297382294,28,7
4.082275568419861,36,7
4.022938632531759,39,7
4.098031274544231,37,7
2.008406106855304,38,7
2.5035266204761077,0,8
3.562213525873697,32,8
3.5365850325850348,30,8
4.032416032300388,7,8
4.057895722298227,9,8
4.549596306391666,3,8
3.5682253930358843,6,8
3.513306276612842,1,8
3.046192295073075,17,8
2.5076075045426185,21,8
3.537233265771835,20,8
3.0925930193117193,2,8
2.507566240722399,5,8
3.0962616223320256,18,8
3.043534241688581,4,8
3.0055853336052953,19,8
2.523211245171196,8,8
3.544530046340698,16,8
5.044841644318035,11,8
4.582077191481908,12,8
2.5779667777637694,34,8
4.548107477462047,10,8
2.5578598159392767,33,8
2.578318732937738,14,8
4.081483220112569,13,8
4.099100388958232,15,8
2.541385952523819,35,8
2.5378621803901136,22,8
4.525672787767998,27,8
3.0321962734092787,23,8
3.5715175683599343,25,8
3.5633680755830275,26,8
3.0299152852878786,24,8
4.513783828871415,29,8
4.027637257048908,31,8
4.081162483752849,28,8
2.5709100199216097,36,8
3.026219471481816,39,8
3.020213291779346,37,8
3.014969260792961,38,8
4.073048723479199,0,9
4.062237253978729,32,9
4.572717596877722,30,9
5.090171852955501,7,9
4.541111020553609,9,9
5.057156165956802,3,9
5.068944098016778,6,9
5.05143181001173,1,9
4.06394351392387,17,9
4.046045083366078,21,9
4.000335803356004,20,9
4.080371538393363,2,9
5.009574407089699,5,9
4.020656170627664,18,9
4.547304872662547,4,9
4.086529259633496,19,9
4.0030057799395795,8,9
4.074329868835274,16,9
5.066791797350439,11,9
5.0435356117799195,12,9
5.066930838819982,34,9
4.084162013220878,10,9
4.514738267431951,33,9
4.0237540165673,14,9
4.004945855578624,13,9
4.529215691458817,15,9
4.089559820259847,35,9
4.0298923343725646,22,9
5.068089425796057,27,9
4.560514460233866,23,9
4.069299083371925,25,9
3.5265504806918972,26,9
4.020702123776843,24,9
4.588816846205088,29,9
4.5124594581152815,31,9
5.0644259686728725,28,9
4.0008991045610065,36,9
4.088609079498494,39,9
4.505746521634329,37,9
5.017594843544775,38,9
4.036192563234623,0,10
4.008757154096768,32,10
5.0343925165799135,30,10
3.043185425685728,7,10
4.029392362604852,9,10
4.034578778072167,3,10
5.013865254536,6,10
3.06582686247202,1,10
4.083263771745559,17,10
3.011990315446076,21,10
3.0122027887715612,20,10
3.5316604255273862,2,10
4.086460753752397,5,10
3.5253852416030886,18,10
5.056215444790342,4,10
3.539096184111799,19,10
2.0852211620967562,8,10
4.0405677252589784,16,10
4.0826090122113765,11,10
